id,gender,age,date,course_name,before_arousal,before_subjective_preparation,before_anger,before_hate,before_contempt,before_disgust,before_fear,before_disappointment,before_shame,before_regret,before_guilt,before_sadness,before_compassion,before_relief,before_admiration,before_love,before_contentment,before_pleasure,before_joy,before_pride,before_amusement,before_interest,before_other_emotion,after_arousal,after_subjective_performance,after_anger,after_hate,after_contempt,after_disgust,after_fear,after_disappointment,after_shame,after_regret,after_guilt,after_sadness,after_compassion,after_relief,after_admiration,after_love,after_contentment,after_pleasure,after_joy,after_pride,after_amusement,after_interest,after_other_emotion,permission,data_recorder,course_code,credit,semester,requirement,course_level,course_prequisit,lecturer_name,lecturer_email,course_language,grade
204,female,19,########,Statisztika,3,5,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,2,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Sára Posta,PSZB17-110; SSZB13-126,5,2018/19/1,Kollokvium (5),BA,NA,Nagy Tamás,nagy.tamas@ppk.elte.hu,Hungarian,4
350,male,19,########,Statisztika,4,4,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,2,3,NA,NA,NA,NA,NA,3,NA,NA,NA,3,NA,3,NA,NA,2,NA,3,NA,NA,5,NA,1,Sára Posta,PSZB17-110; SSZB13-126,5,2018/19/1,Kollokvium (5),BA,NA,Nagy Tamás,nagy.tamas@ppk.elte.hu,Hungarian,4
257,male,23,########,Statisztika,4,2,NA,NA,NA,NA,4,2,2,3,2,2,1,1,2,3,2,4,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,1,3,2,1,1,1,1,2,4,3,3,1,2,2,2,3,NA,1,Sára Posta,PSZB17-110; SSZB13-126,5,2018/19/1,Kollokvium (5),BA,NA,Nagy Tamás,nagy.tamas@ppk.elte.hu,Hungarian,3
390,male,27,########,Statisztika,4,4,NA,NA,NA,NA,2,1,2,NA,1,NA,NA,NA,NA,NA,2,NA,2,NA,NA,3,NA,2,3,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,2,NA,NA,2,NA,2,1,1,NA,NA,1,Sára Posta,PSZB17-110; SSZB13-126,5,2018/19/1,Kollokvium (5),BA,NA,Nagy Tamás,nagy.tamas@ppk.elte.hu,Hungarian,4
65,female,19,########,Statisztika,3,4,1,1,1,1,1,1,1,2,3,3,1,2,1,4,2,1,1,1,2,2,NA,4,5,1,1,1,1,1,1,1,1,1,1,1,5,1,4,4,2,5,4,4,1,NA,1,Sára Posta,PSZB17-110; SSZB13-126,5,2018/19/1,Kollokvium (5),BA,NA,Nagy Tamás,nagy.tamas@ppk.elte.hu,Hungarian,4
284,female,19,########,Statisztika,4,3,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4,2,NA,NA,NA,NA,NA,3,2,NA,2,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Sára Posta,PSZB17-110; SSZB13-126,5,2018/19/1,Kollokvium (5),BA,NA,Nagy Tamás,nagy.tamas@ppk.elte.hu,Hungarian,5
313,female,20,########,Statisztika,4,3,NA,NA,NA,NA,5,NA,NA,NA,NA,1,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,4,NA,4,NA,NA,NA,NA,1,Sára Posta,PSZB17-110; SSZB13-126,5,2018/19/1,Kollokvium (5),BA,NA,Nagy Tamás,nagy.tamas@ppk.elte.hu,Hungarian,NA
364,male,19,########,Statisztika,5,3,1,1,1,2,5,3,3,4,4,5,4,1,1,4,1,1,1,1,3,3,NA,5,1,4,2,2,3,4,5,3,3,4,5,4,1,1,1,1,1,1,1,1,4,NA,1,Sára Posta,PSZB17-110; SSZB13-126,5,2018/19/1,Kollokvium (5),BA,NA,Nagy Tamás,nagy.tamas@ppk.elte.hu,Hungarian,4
92,female,20,########,Statisztika,4,5,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,2,3,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,5,3,5,5,5,5,NA,1,Sára Posta,PSZB17-110; SSZB13-126,5,2018/19/1,Kollokvium (5),BA,NA,Nagy Tamás,nagy.tamas@ppk.elte.hu,Hungarian,5
123,female,19,########,Statisztika,5,2,NA,NA,NA,NA,5,NA,NA,3,3,3,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,2,3,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,5,NA,NA,3,NA,NA,1,NA,NA,NA,1,Sára Posta,PSZB17-110; SSZB13-126,5,2018/19/1,Kollokvium (5),BA,NA,Nagy Tamás,nagy.tamas@ppk.elte.hu,Hungarian,5
262,female,20,########,Statisztika,5,3,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,3,1,NA,NA,NA,NA,NA,5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Sára Posta,PSZB17-110; SSZB13-126,5,2018/19/1,Kollokvium (5),BA,NA,Nagy Tamás,nagy.tamas@ppk.elte.hu,Hungarian,5
327,female,20,########,Statisztika,5,4,1,1,1,2,4,1,1,1,1,3,1,1,1,1,2,1,1,1,1,4,NA,5,3,4,1,1,1,1,5,1,1,1,1,1,5,1,1,3,1,1,1,1,3,NA,1,Sára Posta,PSZB17-110; SSZB13-126,5,2018/19/1,Kollokvium (5),BA,NA,Nagy Tamás,nagy.tamas@ppk.elte.hu,Hungarian,NA
332,female,20,########,Statisztika,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Sára Posta,PSZB17-110; SSZB13-126,5,2018/19/1,Kollokvium (5),BA,NA,Nagy Tamás,nagy.tamas@ppk.elte.hu,Hungarian,4
338,female,21,########,Személyiségpszichológia 1,3,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,NA,2,1,NA,NA,NA,NA,NA,4,NA,4,4,4,NA,2,NA,NA,NA,NA,NA,NA,NA,3,NA,1,Sára Posta,PSZB17-116; PSZB09-123,6,2018/19/1,Kollokvium (5),BA,NA,S. Nagy Zita,s.nagy.zita@ppk.elte.hu,Hungarian,3
435,female,22,########,Személyiségpszichológia 1,4,4,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,5,3,3,NA,NA,NA,2,3,NA,NA,NA,1,NA,3,NA,3,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Sára Posta,PSZB17-116; PSZB09-123,6,2018/19/1,Kollokvium (5),BA,NA,S. Nagy Zita,s.nagy.zita@ppk.elte.hu,Hungarian,1
121,male,21,########,Személyiségpszichológia 1,3,4,1,1,1,1,3,1,1,1,1,2,1,2,3,4,4,3,4,3,3,3,NA,3,4,1,1,1,1,2,1,1,1,1,2,1,4,2,4,3,3,3,3,3,2,NA,1,Sára Posta,PSZB17-116; PSZB09-123,6,2018/19/1,Kollokvium (5),BA,NA,S. Nagy Zita,s.nagy.zita@ppk.elte.hu,Hungarian,3
377,female,21,########,Személyiségpszichológia 1,4,4,3,1,3,2,4,3,2,3,2,1,1,1,1,1,1,1,1,1,1,2,NA,4,3,1,1,1,1,3,3,2,3,2,2,1,2,1,1,2,1,2,2,2,4,NA,1,Sára Posta,PSZB17-116; PSZB09-123,6,2018/19/1,Kollokvium (5),BA,NA,S. Nagy Zita,s.nagy.zita@ppk.elte.hu,Hungarian,3
450,female,19,########,Személyiségpszichológia 1,3,3,NA,NA,NA,NA,4,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,4,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,4,NA,NA,3,NA,3,NA,4,NA,NA,1,Sára Posta,PSZB17-116; PSZB09-123,6,2018/19/1,Kollokvium (5),BA,NA,S. Nagy Zita,s.nagy.zita@ppk.elte.hu,Hungarian,5
427,male,23,########,Személyiségpszichológia 1,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,NA,NA,NA,NA,NA,nyugalom,1,Sára Posta,PSZB17-116; PSZB09-123,6,2018/19/1,Kollokvium (5),BA,NA,S. Nagy Zita,s.nagy.zita@ppk.elte.hu,Hungarian,3
216,female,20,########,Személyiségpszichológia 1,4,4,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,3,NA,4,2,NA,NA,NA,1,Sára Posta,PSZB17-116; PSZB09-123,6,2018/19/1,Kollokvium (5),BA,NA,S. Nagy Zita,s.nagy.zita@ppk.elte.hu,Hungarian,4
282,female,21,########,Személyiségpszichológia 1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,NA,NA,4,3,4,NA,1,Sára Posta,PSZB17-116; PSZB09-123,6,2018/19/1,Kollokvium (5),BA,NA,S. Nagy Zita,s.nagy.zita@ppk.elte.hu,Hungarian,5
416,female,21,########,Személyiségpszichológia 1,4,1,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,NA,5,1,NA,NA,NA,NA,4,4,NA,NA,NA,4,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,1,Sára Posta,PSZB17-116; PSZB09-123,6,2018/19/1,Kollokvium (5),BA,NA,S. Nagy Zita,s.nagy.zita@ppk.elte.hu,Hungarian,1
283,female,24,########,General Research Methods and Multivariate Statistics,4,3,2,NA,NA,1,4,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hopelessness,4,3,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,3,NA,NA,NA,2,3,NA,NA,NA,Fáradtság,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,3
451,female,24,########,General Research Methods and Multivariate Statistics,3,3,NA,NA,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,2,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,5
24,male,26,########,General Research Methods and Multivariate Statistics,1,2,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,2
296,female,23,########,General Research Methods and Multivariate Statistics,4,4,NA,NA,4,NA,5,2,NA,3,NA,4,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,4,1,5,3,4,NA,5,5,NA,NA,NA,5,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,2
360,female,24,########,General Research Methods and Multivariate Statistics,4,3,1,1,2,1,2,2,1,1,2,1,2,2,2,1,2,1,3,3,2,2,NA,3,3,1,1,1,1,1,1,1,1,2,1,1,5,1,1,2,1,1,2,1,1,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,4
238,female,22,########,General Research Methods and Multivariate Statistics,4,4,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,NA,NA,NA,NA,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,5
94,male,36,########,General Research Methods and Multivariate Statistics,3,1,4,3,3,NA,NA,2,1,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,4,4,NA,NA,4,3,NA,NA,3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,NA
73,female,20,########,General Research Methods and Multivariate Statistics,4,2,2,2,NA,4,4,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,3,3,1,2,NA,NA,2,1,NA,NA,NA,NA,NA,5,NA,NA,4,3,2,4,2,NA,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,4
165,male,23,########,General Research Methods and Multivariate Statistics,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,3,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,2,NA,NA,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,4
29,female,22,########,General Research Methods and Multivariate Statistics,3,4,3,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,3,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,3
169,female,23,########,General Research Methods and Multivariate Statistics,3,1,2,1,1,1,4,4,3,5,5,4,NA,1,NA,1,1,1,1,1,1,1,NA,1,1,3,2,1,1,2,5,4,5,5,4,1,2,1,1,1,1,1,1,1,1,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,1
323,female,24,########,General Research Methods and Multivariate Statistics,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,3
223,female,24,########,General Research Methods and Multivariate Statistics,4,4,1,2,1,1,4,2,1,1,4,2,1,3,1,1,1,1,2,1,3,2,NA,NA,NA,1,1,1,1,1,1,1,1,2,1,1,5,1,1,1,4,3,2,2,3,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,4
228,female,24,########,General Research Methods and Multivariate Statistics,5,4,NA,NA,NA,NA,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,4
14,female,34,########,General Research Methods and Multivariate Statistics,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Nervousness,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,3,3,3,3,3,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,NA
157,female,23,########,General Research Methods and Multivariate Statistics,4,3,NA,NA,NA,NA,4,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,3
324,male,21,########,General Research Methods and Multivariate Statistics,4,4,4,4,4,3,5,4,3,1,2,4,4,4,4,1,3,1,1,2,2,1,NA,4,3,2,2,2,2,1,2,2,1,2,1,1,1,1,4,4,4,3,3,3,4,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,4
153,female,23,########,General Research Methods and Multivariate Statistics,3,1,2,1,2,1,2,2,1,3,3,2,1,2,1,2,2,1,1,1,1,1,NA,2,1,1,1,1,1,1,4,1,3,2,3,1,2,1,2,1,1,1,1,2,1,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,2
418,female,23,########,General Research Methods and Multivariate Statistics,4,4,NA,NA,NA,NA,3,NA,NA,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,NA,3,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,5,NA,NA,4,NA,NA,NA,NA,4,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,4
295,female,26,########,General Research Methods and Multivariate Statistics,4,3,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,2,NA,3,NA,3,3,NA,NA,NA,NA,2,2,NA,2,2,2,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,3
34,female,22,########,General Research Methods and Multivariate Statistics,2,2,NA,NA,NA,3,4,4,2,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,NA,NA,4,1,4,3,NA,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,2
317,male,24,########,General Research Methods and Multivariate Statistics,3,4,2,2,NA,NA,2,NA,1,NA,1,1,3,2,NA,1,NA,1,1,NA,NA,NA,NA,3,4,1,NA,2,NA,NA,NA,NA,NA,NA,NA,3,3,NA,2,NA,2,2,NA,NA,NA,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,2
208,male,24,########,General Research Methods and Multivariate Statistics,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,4
267,male,26,########,General Research Methods and Multivariate Statistics,2,3,1,NA,NA,NA,NA,2,NA,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ambivalence,3,3,1,1,1,NA,NA,2,NA,1,1,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,2
148,female,23,########,General Research Methods and Multivariate Statistics,4,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4,3,3,NA,NA,NA,4,4,NA,3,NA,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,4
325,female,26,########,General Research Methods and Multivariate Statistics,4,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,3
444,female,23,########,General Research Methods and Multivariate Statistics,4,3,3,1,1,1,4,1,4,4,3,3,1,1,1,1,1,1,1,4,1,1,NA,4,2,2,2,2,3,4,3,3,3,2,3,2,2,2,1,2,2,1,2,1,3,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,2
180,female,23,########,General Research Methods and Multivariate Statistics,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5,2,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,4
75,male,25,########,General Research Methods and Multivariate Statistics,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,2
311,female,24,########,General Research Methods and Multivariate Statistics,2,2,1,1,1,1,2,2,2,1,1,1,2,3,1,1,2,1,1,1,2,2,NA,1,2,1,2,2,1,1,2,1,1,1,3,1,3,1,1,1,1,1,1,1,1,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,4
367,male,28,########,General Research Methods and Multivariate Statistics,NA,NA,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,5,NA,NA,NA,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,3,3,5,3,1,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,4
242,female,44,########,General Research Methods and Multivariate Statistics,5,4,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,2
299,female,25,########,General Research Methods and Multivariate Statistics,2,3,NA,NA,3,3,5,NA,NA,4,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,4,NA,4,2,3,NA,1,NA,2,1,1,4,3,1,NA,3,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,4
412,female,22,########,General Research Methods and Multivariate Statistics,3,4,NA,NA,NA,NA,4,2,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,2
50,female,24,########,General Research Methods and Multivariate Statistics,3,2,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,4,NA,4,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,3
186,male,23,########,General Research Methods and Multivariate Statistics,3,3,4,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,3,NA,NA,2,2,NA,2,3,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,3
320,female,22,########,General Research Methods and Multivariate Statistics,2,2,1,1,1,1,1,1,2,1,3,1,1,3,1,1,2,1,1,1,1,2,NA,2,2,1,1,1,1,1,1,1,2,3,1,1,4,1,1,1,1,3,1,1,1,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,NA
66,male,30,########,General Research Methods and Multivariate Statistics,3,2,NA,3,NA,4,2,3,3,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,2,3,3,NA,NA,4,NA,5,NA,NA,NA,NA,NA,NA,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,NA
91,female,29,########,General Research Methods and Multivariate Statistics,5,4,NA,NA,3,NA,4,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4,3,NA,3,NA,2,NA,NA,NA,4,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,4
381,female,30,########,General Research Methods and Multivariate Statistics,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,stress,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,4
287,female,23,########,General Research Methods and Multivariate Statistics,4,2,NA,NA,NA,2,5,4,NA,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,5,NA,NA,NA,NA,2,3,NA,NA,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,2
328,female,29,########,General Research Methods and Multivariate Statistics,3,4,1,1,4,1,1,1,1,1,1,1,1,3,2,4,4,4,4,4,4,4,NA,3,3,2,1,4,1,1,2,1,1,1,1,1,4,4,4,4,4,4,3,3,3,NA,1,NA,PSYM17-105,2,2018/19/1,exam,MA,NA,"Urbán Róbert, Nagy Tamás, Magi Anna",NA,English,4
